CONTENT-SHARED-NAV-PIACI-TRENDEK	Fő navigáció — Piaci trendek	Piaci trendek	Minden oldal — fejléc navigáció	Statikus szöveg, a kezdőoldalra (index.html#trends) mutató nav-link felirata.
SALARY-IT-FULL-STACK-DEVELOPER-JUNIOR-SZINT	Full Stack Developer (Junior) — szint	Junior	Bérek — IT terület, „Full Stack Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-FULL-STACK-DEVELOPER-JUNIOR-MIN	Full Stack Developer (Junior) — min	1000000	Bérek — IT terület, „Full Stack Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-FULL-STACK-DEVELOPER-JUNIOR-MAX	Full Stack Developer (Junior) — max	1300000	Bérek — IT terület, „Full Stack Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-FULL-STACK-DEVELOPER-MEDIOR-SZINT	Full Stack Developer (Medior) — szint	Medior	Bérek — IT terület, „Full Stack Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-FULL-STACK-DEVELOPER-MEDIOR-MIN	Full Stack Developer (Medior) — min	1300000	Bérek — IT terület, „Full Stack Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-FULL-STACK-DEVELOPER-MEDIOR-MAX	Full Stack Developer (Medior) — max	1800000	Bérek — IT terület, „Full Stack Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-FULL-STACK-DEVELOPER-SENIOR-SZINT	Full Stack Developer (Senior) — szint	Senior	Bérek — IT terület, „Full Stack Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-FULL-STACK-DEVELOPER-SENIOR-MIN	Full Stack Developer (Senior) — min	1800000	Bérek — IT terület, „Full Stack Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-FULL-STACK-DEVELOPER-SENIOR-MAX	Full Stack Developer (Senior) — max	2300000	Bérek — IT terület, „Full Stack Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PHP-DEVELOPER-JUNIOR-SZINT	PHP Developer (Junior) — szint	Junior	Bérek — IT terület, „PHP Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-PHP-DEVELOPER-JUNIOR-MIN	PHP Developer (Junior) — min	800000	Bérek — IT terület, „PHP Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PHP-DEVELOPER-JUNIOR-MAX	PHP Developer (Junior) — max	1100000	Bérek — IT terület, „PHP Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PHP-DEVELOPER-MEDIOR-SZINT	PHP Developer (Medior) — szint	Medior	Bérek — IT terület, „PHP Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-PHP-DEVELOPER-MEDIOR-MIN	PHP Developer (Medior) — min	1100000	Bérek — IT terület, „PHP Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PHP-DEVELOPER-MEDIOR-MAX	PHP Developer (Medior) — max	1500000	Bérek — IT terület, „PHP Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PHP-DEVELOPER-SENIOR-SZINT	PHP Developer (Senior) — szint	Senior	Bérek — IT terület, „PHP Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-PHP-DEVELOPER-SENIOR-MIN	PHP Developer (Senior) — min	1500000	Bérek — IT terület, „PHP Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PHP-DEVELOPER-SENIOR-MAX	PHP Developer (Senior) — max	1900000	Bérek — IT terület, „PHP Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PL-SQL-DEVELOPER-JUNIOR-SZINT	Pl/SQL Developer (Junior) — szint	Junior	Bérek — IT terület, „Pl/SQL Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-PL-SQL-DEVELOPER-JUNIOR-MIN	Pl/SQL Developer (Junior) — min	900000	Bérek — IT terület, „Pl/SQL Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PL-SQL-DEVELOPER-JUNIOR-MAX	Pl/SQL Developer (Junior) — max	1200000	Bérek — IT terület, „Pl/SQL Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PL-SQL-DEVELOPER-MEDIOR-SZINT	Pl/SQL Developer (Medior) — szint	Medior	Bérek — IT terület, „Pl/SQL Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-PL-SQL-DEVELOPER-MEDIOR-MIN	Pl/SQL Developer (Medior) — min	1200000	Bérek — IT terület, „Pl/SQL Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PL-SQL-DEVELOPER-MEDIOR-MAX	Pl/SQL Developer (Medior) — max	1600000	Bérek — IT terület, „Pl/SQL Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PL-SQL-DEVELOPER-SENIOR-SZINT	Pl/SQL Developer (Senior) — szint	Senior	Bérek — IT terület, „Pl/SQL Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-PL-SQL-DEVELOPER-SENIOR-MIN	Pl/SQL Developer (Senior) — min	1600000	Bérek — IT terület, „Pl/SQL Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-PL-SQL-DEVELOPER-SENIOR-MAX	Pl/SQL Developer (Senior) — max	1900000	Bérek — IT terület, „Pl/SQL Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-C-C-DEVELOPER-JUNIOR-SZINT	C/C++ Developer (Junior) — szint	Junior	Bérek — IT terület, „C/C++ Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-C-C-DEVELOPER-JUNIOR-MIN	C/C++ Developer (Junior) — min	800000	Bérek — IT terület, „C/C++ Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-C-C-DEVELOPER-JUNIOR-MAX	C/C++ Developer (Junior) — max	1100000	Bérek — IT terület, „C/C++ Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-C-C-DEVELOPER-MEDIOR-SZINT	C/C++ Developer (Medior) — szint	Medior	Bérek — IT terület, „C/C++ Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-C-C-DEVELOPER-MEDIOR-MIN	C/C++ Developer (Medior) — min	1100000	Bérek — IT terület, „C/C++ Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-C-C-DEVELOPER-MEDIOR-MAX	C/C++ Developer (Medior) — max	1500000	Bérek — IT terület, „C/C++ Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-C-C-DEVELOPER-SENIOR-SZINT	C/C++ Developer (Senior) — szint	Senior	Bérek — IT terület, „C/C++ Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-C-C-DEVELOPER-SENIOR-MIN	C/C++ Developer (Senior) — min	1500000	Bérek — IT terület, „C/C++ Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-C-C-DEVELOPER-SENIOR-MAX	C/C++ Developer (Senior) — max	1900000	Bérek — IT terület, „C/C++ Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-GO-DEVELOPER-JUNIOR-SZINT	Go Developer (Junior) — szint	Junior	Bérek — IT terület, „Go Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-GO-DEVELOPER-JUNIOR-MIN	Go Developer (Junior) — min	1000000	Bérek — IT terület, „Go Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-GO-DEVELOPER-JUNIOR-MAX	Go Developer (Junior) — max	1300000	Bérek — IT terület, „Go Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-GO-DEVELOPER-MEDIOR-SZINT	Go Developer (Medior) — szint	Medior	Bérek — IT terület, „Go Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-GO-DEVELOPER-MEDIOR-MIN	Go Developer (Medior) — min	1300000	Bérek — IT terület, „Go Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-GO-DEVELOPER-MEDIOR-MAX	Go Developer (Medior) — max	1800000	Bérek — IT terület, „Go Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-GO-DEVELOPER-SENIOR-SZINT	Go Developer (Senior) — szint	Senior	Bérek — IT terület, „Go Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-GO-DEVELOPER-SENIOR-MIN	Go Developer (Senior) — min	1800000	Bérek — IT terület, „Go Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-GO-DEVELOPER-SENIOR-MAX	Go Developer (Senior) — max	2300000	Bérek — IT terület, „Go Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-SAP-DEVELOPER-JUNIOR-SZINT	SAP Developer (Junior) — szint	Junior	Bérek — IT terület, „SAP Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-SAP-DEVELOPER-JUNIOR-MIN	SAP Developer (Junior) — min	800000	Bérek — IT terület, „SAP Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-SAP-DEVELOPER-JUNIOR-MAX	SAP Developer (Junior) — max	1100000	Bérek — IT terület, „SAP Developer” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-SAP-DEVELOPER-MEDIOR-SZINT	SAP Developer (Medior) — szint	Medior	Bérek — IT terület, „SAP Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-SAP-DEVELOPER-MEDIOR-MIN	SAP Developer (Medior) — min	1100000	Bérek — IT terület, „SAP Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-SAP-DEVELOPER-MEDIOR-MAX	SAP Developer (Medior) — max	1500000	Bérek — IT terület, „SAP Developer” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-SAP-DEVELOPER-SENIOR-SZINT	SAP Developer (Senior) — szint	Senior	Bérek — IT terület, „SAP Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-SAP-DEVELOPER-SENIOR-MIN	SAP Developer (Senior) — min	1600000	Bérek — IT terület, „SAP Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-SAP-DEVELOPER-SENIOR-MAX	SAP Developer (Senior) — max	2600000	Bérek — IT terület, „SAP Developer” pozíció (Senior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-MOBILE-DEVELOPER-ANDROID-IOS-CROSS-PLATFORM-JUNIOR-SZINT	Mobile Developer (Android/iOS/cross-platform) (Junior) — szint	Junior	Bérek — IT terület, „Mobile Developer (Android/iOS/cross-platform)” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
SALARY-IT-MOBILE-DEVELOPER-ANDROID-IOS-CROSS-PLATFORM-JUNIOR-MIN	Mobile Developer (Android/iOS/cross-platform) (Junior) — min	900000	Bérek — IT terület, „Mobile Developer (Android/iOS/cross-platform)” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Vállalatok által kínált bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-MOBILE-DEVELOPER-ANDROID-IOS-CROSS-PLATFORM-JUNIOR-MAX	Mobile Developer (Android/iOS/cross-platform) (Junior) — max	1100000	Bérek — IT terület, „Mobile Developer (Android/iOS/cross-platform)” pozíció (Junior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Jelöltek által elvárt bér — havi bruttó Ft. Típus: egész szám.
SALARY-IT-MOBILE-DEVELOPER-ANDROID-IOS-CROSS-PLATFORM-MEDIOR-SZINT	Mobile Developer (Android/iOS/cross-platform) (Medior) — szint	Medior	Bérek — IT terület, „Mobile Developer (Android/iOS/cross-platform)” pozíció (Medior)	Adatvezérelt: IDBC_bertabla Google Sheet, WEB_BERTABLA_IMPORT fül (data/build-salary-data.py). Tapasztalati szint (Junior/Medior/Senior/Team Leader/Manager), vagy üres, ha a pozíciónak nincs szint szerinti bontása.
